STATION,NAME,DATE,TMAX,TMIN,daily_peak_load
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-01,79.0,59.0,41594.989976
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-02,76.0,71.0,46265.637177
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-03,78.0,58.0,44268.537672
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-04,72.0,48.0,44085.466474
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-05,72.0,43.0,47379.537722
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-06,79.0,47.0,46320.775739
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-07,81.0,57.0,42900.621156
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-08,70.0,50.0,42227.920938
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-09,68.0,45.0,47029.854027
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-10,76.0,58.0,44780.006756
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-11,80.0,63.0,47082.681187
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-12,71.0,50.0,45320.071218
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-13,63.0,42.0,51224.874398
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-14,62.0,34.0,49179.01077
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-15,73.0,43.0,42267.771388
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-16,76.0,63.0,45291.2702
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-17,80.0,63.0,45574.189798
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-18,79.0,51.0,44609.948229
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-19,72.0,46.0,45014.998756
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-20,53.0,48.0,46110.923472
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-21,53.0,48.0,44671.514372
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-22,61.0,40.0,45471.264441
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-23,59.0,35.0,54688.858314
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-24,60.0,45.0,51498.144594
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-25,52.0,38.0,54490.483001
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-26,58.0,35.0,57821.057265
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-27,56.0,34.0,56092.460797
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-28,70.0,55.0,44942.34216
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-29,74.0,51.0,50556.108909
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-30,51.0,36.0,63018.21569
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-31,43.0,36.0,65631.970941
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-01,40.0,36.0,63505.45339
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-02,41.0,38.0,59718.847634
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-03,59.0,39.0,60512.851296
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-04,63.0,35.0,53519.563242
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-05,74.0,45.0,44620.314089
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-06,73.0,49.0,44028.734478
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-07,74.0,58.0,46567.607957
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-08,78.0,44.0,48140.198362
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-09,72.0,40.0,53238.045275
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-10,59.0,42.0,50338.807636
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-11,54.0,39.0,53381.283326
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-12,65.0,38.0,50749.384628
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-13,73.0,40.0,49090.607209
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-14,80.0,60.0,44677.511563
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-15,78.0,64.0,46275.493341
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-16,72.0,45.0,51599.805843
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-17,54.0,36.0,58325.066344
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-18,55.0,33.0,53835.205415
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-19,75.0,43.0,44678.377791
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-20,79.0,63.0,46789.052856
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-21,82.0,69.0,49867.446699
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-22,81.0,70.0,49970.57393
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-23,83.0,70.0,48306.419159
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-24,79.0,69.0,48463.035286
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-25,82.0,62.0,46617.245363
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-26,82.0,70.0,45914.819234
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-27,84.0,59.0,48447.892864
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-28,84.0,56.0,50366.177619
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-01,84.0,71.0,50066.680684
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-02,79.0,65.0,49099.46573
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-03,72.0,53.0,42577.426998
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-04,80.0,46.0,43028.40877
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-05,78.0,50.0,45536.573662
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-06,83.0,55.0,50822.351278
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-07,83.0,67.0,49990.321803
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-08,87.0,66.0,49931.396133
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-09,86.0,62.0,50209.965003
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-10,79.0,63.0,48062.65275
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-11,86.0,63.0,51929.861087
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-12,84.0,59.0,46127.565094
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-13,71.0,53.0,43835.527119
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-14,67.0,50.0,43762.980798
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-15,70.0,44.0,44053.186608
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-16,75.0,63.0,46509.999489
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-17,72.0,45.0,47526.832696
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-18,56.0,47.0,46460.774738
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-19,59.0,39.0,47645.134847
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-20,56.0,37.0,51751.508357
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-21,73.0,53.0,45491.671873
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-22,83.0,68.0,50216.280319
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-23,85.0,71.0,52766.157199
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-24,83.0,70.0,51115.414472
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-25,85.0,60.0,47601.110319
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-26,82.0,54.0,47649.955791
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-27,77.0,63.0,47269.634793
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-28,77.0,62.0,43987.1296
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-29,68.0,56.0,44164.827158
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-30,76.0,58.0,47904.91969
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-31,84.0,73.0,53005.556526
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-01,89.0,65.0,48445.031218
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-02,83.0,63.0,50775.533654
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-03,87.0,74.0,60921.595702
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-04,83.0,73.0,55251.230023
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-05,81.0,55.0,47597.090361
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-06,64.0,55.0,44100.090408
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-07,59.0,54.0,43548.207617
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-08,72.0,54.0,41792.413928
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-09,72.0,57.0,42659.933262
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-10,68.0,57.0,45206.016024
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-11,77.0,58.0,47837.925563
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-12,76.0,55.0,48658.864213
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-13,79.0,53.0,50854.46867
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-14,78.0,57.0,50446.591185
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-15,90.0,69.0,55600.156805
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-16,76.0,55.0,44960.87356
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-17,76.0,50.0,48085.691465
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-18,78.0,60.0,49014.012319
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-19,84.0,65.0,54935.063957
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-20,78.0,64.0,52967.831454
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-21,78.0,63.0,50725.943185
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-22,77.0,56.0,46623.349833
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-23,65.0,56.0,41407.112057
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-24,74.0,54.0,44111.494871
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-25,78.0,60.0,47372.717775
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-26,81.0,65.0,51600.449183
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-27,76.0,60.0,48771.645025
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-28,82.0,56.0,51636.125395
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-29,70.0,56.0,41755.297523
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-30,85.0,53.0,51616.034621
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-01,83.0,55.0,53353.537753
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-02,81.0,63.0,52815.798823
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-03,85.0,63.0,56400.355289
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-04,82.0,63.0,55776.993226
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-05,92.0,74.0,68121.29104
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-06,90.0,67.0,61983.121668
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-07,79.0,74.0,54689.433521
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-08,84.0,63.0,62887.029742
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-09,78.0,67.0,54452.606409
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-10,74.0,66.0,52791.892281
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-11,86.0,71.0,64150.67584
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-12,88.0,77.0,64290.476352
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-13,79.0,68.0,51573.633797
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-14,83.0,69.0,51757.984266
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-15,86.0,69.0,57875.526573
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-16,88.0,67.0,55661.284106
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-17,86.0,67.0,61071.812123
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-18,90.0,65.0,64936.892751
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-19,92.0,70.0,65975.436947
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-20,90.0,72.0,54558.362697
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-21,80.0,68.0,49070.857241
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-22,86.0,69.0,60867.67672
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-23,88.0,68.0,63745.501514
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-24,87.0,67.0,62198.565057
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-25,86.0,68.0,60893.462906
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-26,90.0,69.0,62139.247233
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-27,89.0,68.0,58698.850362
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-28,88.0,68.0,57161.283331
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-29,86.0,69.0,60620.464639
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-30,90.0,67.0,63688.416302
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-31,89.0,69.0,66664.356174
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-01,89.0,67.0,66220.762701
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-02,91.0,69.0,67245.551551
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-03,94.0,72.0,65477.528827
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-04,84.0,66.0,58536.345945
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-05,89.0,68.0,59476.212511
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-06,86.0,68.0,62145.109846
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-07,90.0,68.0,67129.060252
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-08,91.0,69.0,67418.54169
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-09,95.0,67.0,72483.595381
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-10,93.0,69.0,70533.064817
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-11,94.0,69.0,73558.777078
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-12,95.0,73.0,71238.910784
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-13,94.0,74.0,67055.260733
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-14,95.0,80.0,72574.054667
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-15,98.0,81.0,76269.902277
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-16,97.0,80.0,75365.465728
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-17,97.0,82.0,74178.641863
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-18,99.0,80.0,73893.474534
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-19,100.0,81.0,79129.881332
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-20,100.0,83.0,79200.522816
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-21,100.0,72.0,77439.990193
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-22,97.0,74.0,73613.997636
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-23,98.0,77.0,75552.843903
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-24,96.0,79.0,76954.43169
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-25,98.0,81.0,78630.226936
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-26,97.0,81.0,79975.432668
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-27,99.0,81.0,80786.514703
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-28,98.0,81.0,80089.115717
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-29,98.0,80.0,80135.879833
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-30,99.0,80.0,78220.756772
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-01,100.0,79.0,69889.170923
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-02,97.0,76.0,69354.243612
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-03,98.0,77.0,75331.163199
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-04,92.0,78.0,71991.226741
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-05,94.0,77.0,75727.550874
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-06,89.0,74.0,68004.421834
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-07,91.0,73.0,72107.727674
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-08,94.0,74.0,74920.547312
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-09,96.0,80.0,74589.513763
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-10,98.0,79.0,79633.752674
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-11,98.0,81.0,78586.65918
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-12,98.0,82.0,81378.89349
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-13,99.0,82.0,81225.063365
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-14,98.0,81.0,80666.353783
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-15,99.0,81.0,78199.631837
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-16,99.0,80.0,73992.031464
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-17,99.0,81.0,81794.050667
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-18,100.0,81.0,82498.956807
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-19,100.0,80.0,82320.47795
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-20,99.0,79.0,81931.320871
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-21,99.0,78.0,81124.617705
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-22,101.0,78.0,77569.50758
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-23,100.0,75.0,75448.449589
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-24,99.0,74.0,81093.297766
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-25,98.0,75.0,81631.390511
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-26,99.0,76.0,81375.606902
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-27,97.0,75.0,80643.013851
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-28,97.0,74.0,79871.476012
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-29,98.0,75.0,78565.16936
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-30,101.0,77.0,80688.954606
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-31,103.0,80.0,82939.075224
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-01,102.0,82.0,83496.964784
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-02,102.0,78.0,83303.046563
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-03,102.0,78.0,83617.831847
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-04,102.0,82.0,83509.38767
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-05,103.0,81.0,83321.474343
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-06,102.0,82.0,82561.21952
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-07,101.0,82.0,83752.153341
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-08,102.0,82.0,82923.303982
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-09,101.0,83.0,83735.956901
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-10,103.0,82.0,85464.116394
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-11,103.0,83.0,85037.84922
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-12,103.0,83.0,84479.237742
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-13,103.0,81.0,84468.497682
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-14,104.0,81.0,84516.548116
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-15,105.0,83.0,79770.073848
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-16,101.0,73.0,80051.671751
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-17,105.0,72.0,84839.883439
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-18,103.0,81.0,84878.540325
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-19,103.0,81.0,84653.972043
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-20,108.0,82.0,84951.756283
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-21,102.0,78.0,84486.507749
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-22,97.0,82.0,78470.564208
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-23,103.0,78.0,84049.169151
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-24,109.0,80.0,84347.324633
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-25,102.0,77.0,84347.875528
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-26,104.0,78.0,81736.099318
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-27,109.0,78.0,80269.22077
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-28,99.0,77.0,77771.678017
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-29,99.0,78.0,76479.752583
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-30,101.0,72.0,77188.763396
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-31,100.0,70.0,77921.738218
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-01,102.0,72.0,76594.575539
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-02,103.0,75.0,75093.335207
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-03,100.0,79.0,75111.232463
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-04,96.0,79.0,78213.096792
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-05,101.0,83.0,81851.731321
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-06,103.0,77.0,82607.182614
